CRISNO	YEAR	CRISNAME	STATEA	NAMEA	ACTNUMA	STATEB	NAMEB	ACTNUMB	ONESIDE	COWMEMA	COWMEMB	GWMEMA	GWMEMB	IWCA	IWCB	YRTRIGA	MOTRIGA	DATRIGA	YRTERMA	MOTERMA	DATERMA	YRTRIGB	MOTRIGB	DATRIGB	YRTERMB	MOTERMB	DATERMB	TRGYRDY	TRGMODY	TRGDADY	TRMYRDY	TRMMODY	TRMDADY	DURDAYS	DURYEAR	ONGOING	CRDYNUM
128	1949	SINAI INCURSION         	651	EGY  	300	666	ISR  	302	0	0	0	0	0	7	3	1948	12	25	1949	1	10	1948	12	31	1949	1	10	1948	12	31	1949	1	10	10	2	1	313
129	1949	PUSHTUNISTAN I          	700	AFG  	303	770	PAK  	9999	2	0	0	0	0	1	-99	1949	3	20	1949	7	31	-99	-99	-99	-99	-99	-99	1949	3	20	1949	7	31	133	1	0	314
129	1950	PUSHTUNISTAN I          	700	AFG  	9999	770	PAK  	304	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	9	30	1950	10	5	1950	9	30	1950	10	5	5	1	0	315
131	1949	SOVIET BLOC-YUGOSLAVIA  	345	YUG  	306	365	USR  	9999	2	0	0	0	0	1	-99	1949	8	19	1951	11	30	-99	-99	-99	-99	-99	-99	1949	8	19	1951	11	30	833	3	0	316
131	1950	SOVIET BLOC-YUGOSLAVIA  	345	YUG  	306	365	USR  	9999	2	0	0	0	0	1	-99	1949	8	19	1951	11	30	-99	-99	-99	-99	-99	-99	1949	8	19	1951	11	30	833	3	1	316
131	1951	SOVIET BLOC-YUGOSLAVIA  	345	YUG  	306	365	USR  	9999	2	0	0	0	0	1	-99	1949	8	19	1951	11	30	-99	-99	-99	-99	-99	-99	1949	8	19	1951	11	30	833	3	1	316
132	1950	KOREAN WAR I            	2	USA  	308	710	CHN  	309	0	0	0	0	0	1	1	1950	6	25	1950	9	29	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	317
132	1950	KOREAN WAR I            	2	USA  	308	731	KON  	9999	2	0	0	0	0	1	-99	1950	6	25	1950	9	29	-99	-99	-99	-99	-99	-99	1950	6	25	1950	9	29	96	1	0	318
132	1950	KOREAN WAR I            	20	CAN  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	319
132	1950	KOREAN WAR I            	100	COL  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	320
132	1950	KOREAN WAR I            	200	UNK  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	321
132	1950	KOREAN WAR I            	210	NTH  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	322
132	1950	KOREAN WAR I            	211	BEL  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	323
132	1950	KOREAN WAR I            	220	FRN  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	324
132	1950	KOREAN WAR I            	350	GRC  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	325
132	1950	KOREAN WAR I            	530	ETH  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	326
132	1950	KOREAN WAR I            	640	TUR  	9999	710	CHN  	309	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	1950	6	27	1950	7	31	34	1	0	327
132	1950	KOREAN WAR I            	710	CHN  	309	713	CHI  	310	0	0	0	0	0	1	1	1950	6	27	1950	7	31	1950	6	28	1950	9	30	1950	6	28	1950	7	31	33	1	0	328
132	1950	KOREAN WAR I            	710	CHN  	309	800	THI  	9999	2	0	0	0	0	1	-99	1950	6	27	1950	7	31	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	34	1	0	329
132	1950	KOREAN WAR I            	710	CHN  	309	840	PHI  	9999	2	0	0	0	0	1	-99	1950	6	27	1950	7	31	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	34	1	0	330
132	1950	KOREAN WAR I            	710	CHN  	309	900	AUL  	9999	2	0	0	0	0	1	-99	1950	6	27	1950	7	31	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	34	1	0	331
132	1950	KOREAN WAR I            	710	CHN  	309	920	NEW  	9999	2	0	0	0	0	1	-99	1950	6	27	1950	7	31	-99	-99	-99	-99	-99	-99	1950	6	27	1950	7	31	34	1	0	332
132	1950	KOREAN WAR I            	731	KON  	9999	732	KOS  	307	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1950	6	25	1950	9	29	1950	6	25	1950	9	29	96	1	0	333
133	1950	KOREAN WAR II           	2	USA  	314	365	USR  	313	0	0	0	0	0	2	1	1950	10	31	1951	7	10	1950	10	7	1950	12	26	1950	10	31	1950	12	26	56	1	0	334
133	1950	KOREAN WAR II           	2	USA  	314	710	CHN  	312	0	0	0	0	0	2	4	1950	10	31	1951	7	10	1950	10	1	1951	7	10	1950	10	31	1951	7	10	252	2	0	335
133	1951	KOREAN WAR II           	2	USA  	314	710	CHN  	312	0	0	0	0	0	2	4	1950	10	31	1951	7	10	1950	10	1	1951	7	10	1950	10	31	1951	7	10	252	2	1	335
133	1950	KOREAN WAR II           	2	USA  	314	731	KON  	311	0	0	0	0	0	2	7	1950	10	31	1951	7	10	1950	9	30	1951	7	10	1950	10	31	1951	7	10	252	2	0	336
133	1951	KOREAN WAR II           	2	USA  	314	731	KON  	311	0	0	0	0	0	2	7	1950	10	31	1951	7	10	1950	9	30	1951	7	10	1950	10	31	1951	7	10	252	2	1	336
133	1950	KOREAN WAR II           	20	CAN  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	337
133	1951	KOREAN WAR II           	20	CAN  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	337
133	1950	KOREAN WAR II           	20	CAN  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	338
133	1951	KOREAN WAR II           	20	CAN  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	338
133	1950	KOREAN WAR II           	100	COL  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	339
133	1951	KOREAN WAR II           	100	COL  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	339
133	1950	KOREAN WAR II           	100	COL  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	340
133	1951	KOREAN WAR II           	100	COL  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	340
133	1950	KOREAN WAR II           	200	UNK  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	341
133	1951	KOREAN WAR II           	200	UNK  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	341
133	1950	KOREAN WAR II           	200	UNK  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	342
133	1951	KOREAN WAR II           	200	UNK  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	342
133	1950	KOREAN WAR II           	210	NTH  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	343
133	1951	KOREAN WAR II           	210	NTH  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	343
133	1950	KOREAN WAR II           	210	NTH  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	344
133	1951	KOREAN WAR II           	210	NTH  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	344
133	1950	KOREAN WAR II           	211	BEL  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	345
133	1951	KOREAN WAR II           	211	BEL  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	345
133	1950	KOREAN WAR II           	211	BEL  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	346
133	1951	KOREAN WAR II           	211	BEL  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	346
133	1950	KOREAN WAR II           	220	FRN  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	347
133	1951	KOREAN WAR II           	220	FRN  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	347
133	1950	KOREAN WAR II           	220	FRN  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	348
133	1951	KOREAN WAR II           	220	FRN  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	348
133	1950	KOREAN WAR II           	350	GRC  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	349
133	1951	KOREAN WAR II           	350	GRC  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	349
133	1950	KOREAN WAR II           	350	GRC  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	350
133	1951	KOREAN WAR II           	350	GRC  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	350
133	1950	KOREAN WAR II           	530	ETH  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	351
133	1951	KOREAN WAR II           	530	ETH  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	351
133	1950	KOREAN WAR II           	530	ETH  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	352
133	1951	KOREAN WAR II           	530	ETH  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	352
133	1950	KOREAN WAR II           	640	TUR  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	0	353
133	1951	KOREAN WAR II           	640	TUR  	9999	710	CHN  	312	1	0	0	0	0	-99	4	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	1950	10	1	1951	7	10	282	2	1	353
133	1950	KOREAN WAR II           	640	TUR  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	0	354
133	1951	KOREAN WAR II           	640	TUR  	9999	731	KON  	311	1	0	0	0	0	-99	7	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	1950	9	30	1951	7	10	283	2	1	354
133	1950	KOREAN WAR II           	710	CHN  	312	732	KOS  	315	0	0	0	0	0	4	7	1950	10	1	1951	7	10	1950	12	26	1951	7	10	1950	12	26	1951	7	10	196	2	0	355
133	1951	KOREAN WAR II           	710	CHN  	312	732	KOS  	315	0	0	0	0	0	4	7	1950	10	1	1951	7	10	1950	12	26	1951	7	10	1950	12	26	1951	7	10	196	2	1	355
133	1950	KOREAN WAR II           	710	CHN  	312	800	THI  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	0	356
133	1951	KOREAN WAR II           	710	CHN  	312	800	THI  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	1	356
133	1950	KOREAN WAR II           	710	CHN  	312	840	PHI  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	0	357
133	1951	KOREAN WAR II           	710	CHN  	312	840	PHI  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	1	357
133	1950	KOREAN WAR II           	710	CHN  	312	900	AUL  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	0	358
133	1951	KOREAN WAR II           	710	CHN  	312	900	AUL  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	1	358
133	1950	KOREAN WAR II           	710	CHN  	312	920	NEW  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	0	359
133	1951	KOREAN WAR II           	710	CHN  	312	920	NEW  	9999	2	0	0	0	0	4	-99	1950	10	1	1951	7	10	-99	-99	-99	-99	-99	-99	1950	10	1	1951	7	10	282	2	1	359
133	1950	KOREAN WAR II           	731	KON  	311	732	KOS  	315	0	0	0	0	0	7	7	1950	9	30	1951	7	10	1950	12	26	1951	7	10	1950	12	26	1951	7	10	196	2	0	360
133	1951	KOREAN WAR II           	731	KON  	311	732	KOS  	315	0	0	0	0	0	7	7	1950	9	30	1951	7	10	1950	12	26	1951	7	10	1950	12	26	1951	7	10	196	2	1	360
133	1950	KOREAN WAR II           	731	KON  	311	800	THI  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	0	361
133	1951	KOREAN WAR II           	731	KON  	311	800	THI  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	1	361
133	1950	KOREAN WAR II           	731	KON  	311	840	PHI  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	0	362
133	1951	KOREAN WAR II           	731	KON  	311	840	PHI  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	1	362
133	1950	KOREAN WAR II           	731	KON  	311	900	AUL  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	0	363
133	1951	KOREAN WAR II           	731	KON  	311	900	AUL  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	1	363
133	1950	KOREAN WAR II           	731	KON  	311	920	NEW  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	0	364
133	1951	KOREAN WAR II           	731	KON  	311	920	NEW  	9999	2	0	0	0	0	7	-99	1950	9	30	1951	7	10	-99	-99	-99	-99	-99	-99	1950	9	30	1951	7	10	283	2	1	364
134	1951	HULA DRAINAGE           	652	SYR  	316	666	ISR  	317	0	0	0	0	0	1	1	1951	2	12	1951	5	15	1951	3	15	1951	5	15	1951	3	15	1951	5	15	61	1	0	365
135	1951	PUNJAB WAR SCARE I      	750	IND  	318	770	PAK  	319	0	0	0	0	0	1	1	1951	7	7	1951	8	31	1951	7	10	1951	8	31	1951	7	10	1951	8	31	52	1	0	366
136	1951	SUEZ CANAL              	200	UNK  	321	651	EGY  	320	0	0	0	0	0	1	1	1951	10	8	1952	1	30	1951	7	30	1952	1	27	1951	10	8	1952	1	27	111	2	0	367
136	1952	SUEZ CANAL              	200	UNK  	321	651	EGY  	320	0	0	0	0	0	1	1	1951	10	8	1952	1	30	1951	7	30	1952	1	27	1951	10	8	1952	1	27	111	2	1	367
137	1952	CATALINA AFFAIR         	365	USR  	9999	380	SWD  	322	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1952	6	16	1952	7	31	1952	6	16	1952	7	31	45	1	0	368
138	1953	BURMA INFILTRATION      	713	TAW  	9999	775	BUR  	323	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1953	2	8	1954	10	15	1953	2	8	1954	10	15	614	2	0	369
138	1954	BURMA INFILTRATION      	713	TAW  	9999	775	BUR  	323	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1953	2	8	1954	10	15	1953	2	8	1954	10	15	614	2	1	369
140	1953	KOREAN WAR III          	2	USA  	326	710	CHN  	327	0	0	0	0	0	7	6	1953	4	16	1953	7	27	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	370
140	1953	KOREAN WAR III          	2	USA  	326	731	KON  	328	0	0	0	0	0	7	6	1953	4	16	1953	7	27	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	371
140	1953	KOREAN WAR III          	20	CAN  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	372
140	1953	KOREAN WAR III          	20	CAN  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	373
140	1953	KOREAN WAR III          	100	COL  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	374
140	1953	KOREAN WAR III          	100	COL  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	375
140	1953	KOREAN WAR III          	200	UNK  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	376
140	1953	KOREAN WAR III          	200	UNK  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	377
140	1953	KOREAN WAR III          	210	NTH  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	378
140	1953	KOREAN WAR III          	210	NTH  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	379
140	1953	KOREAN WAR III          	211	BEL  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	380
140	1953	KOREAN WAR III          	211	BEL  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	381
140	1953	KOREAN WAR III          	220	FRN  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	382
140	1953	KOREAN WAR III          	220	FRN  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	383
140	1953	KOREAN WAR III          	350	GRC  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	384
140	1953	KOREAN WAR III          	350	GRC  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	385
140	1953	KOREAN WAR III          	530	ETH  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	386
140	1953	KOREAN WAR III          	530	ETH  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	387
140	1953	KOREAN WAR III          	640	TUR  	9999	710	CHN  	327	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	388
140	1953	KOREAN WAR III          	640	TUR  	9999	731	KON  	328	1	0	0	0	0	-99	6	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	1953	5	22	1953	7	27	66	1	0	389
140	1953	KOREAN WAR III          	710	CHN  	327	732	KOS  	329	0	0	0	0	0	6	5	1953	5	22	1953	7	27	1953	6	8	1953	7	27	1953	6	8	1953	7	27	49	1	0	390
140	1953	KOREAN WAR III          	710	CHN  	327	800	THI  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	391
140	1953	KOREAN WAR III          	710	CHN  	327	840	PHI  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	392
140	1953	KOREAN WAR III          	710	CHN  	327	900	AUL  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	393
140	1953	KOREAN WAR III          	710	CHN  	327	920	NEW  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	394
140	1953	KOREAN WAR III          	731	KON  	328	732	KOS  	329	0	0	0	0	0	6	5	1953	5	22	1953	7	27	1953	6	8	1953	7	27	1953	6	8	1953	7	27	49	1	0	395
140	1953	KOREAN WAR III          	731	KON  	328	800	THI  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	396
140	1953	KOREAN WAR III          	731	KON  	328	840	PHI  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	397
140	1953	KOREAN WAR III          	731	KON  	328	900	AUL  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	398
140	1953	KOREAN WAR III          	731	KON  	328	920	NEW  	9999	2	0	0	0	0	6	-99	1953	5	22	1953	7	27	-99	-99	-99	-99	-99	-99	1953	5	22	1953	7	27	66	1	0	399
142	1953	TRIESTE II              	2	USA  	9999	345	YUG  	331	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1953	10	8	1953	12	5	1953	10	8	1953	12	5	58	1	0	400
142	1953	TRIESTE II              	200	UNK  	9999	345	YUG  	331	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1953	10	8	1953	12	5	1953	10	8	1953	12	5	58	1	0	401
142	1953	TRIESTE II              	325	ITA  	332	345	YUG  	331	0	0	0	0	0	1	1	1953	10	10	1953	12	5	1953	10	8	1953	12	5	1953	10	10	1953	12	5	56	1	0	402
143	1953	QIBYA                   	663	JOR  	333	666	ISR  	9999	2	0	0	0	0	1	-99	1953	10	14	1953	10	31	-99	-99	-99	-99	-99	-99	1953	10	14	1953	10	31	17	1	0	403
144	1954	GUATEMALA               	2	USA  	335	90	GUA  	334	0	0	0	0	0	1	1	1954	2	10	1954	6	29	1953	12	12	1954	6	29	1954	2	10	1954	6	29	139	1	0	404
144	1954	GUATEMALA               	90	GUA  	334	91	HON  	336	0	0	0	0	0	1	1	1953	12	12	1954	6	29	1954	5	18	1954	6	29	1954	5	18	1954	6	29	42	1	0	405
145	1954	DIEN BIEN PHU           	220	FRN  	337	816	DRV  	9999	2	0	1	0	1	7	-99	1954	3	13	1954	7	21	-99	-99	-99	-99	-99	-99	1954	3	13	1954	7	21	130	1	0	406
146	1954	TAIWAN STRAIT I         	2	USA  	342	710	CHN  	340	0	0	0	0	0	1	1	1954	9	3	1955	4	23	1954	8	10	1955	4	23	1954	9	3	1955	4	23	232	2	0	407
146	1955	TAIWAN STRAIT I         	2	USA  	342	710	CHN  	340	0	0	0	0	0	1	1	1954	9	3	1955	4	23	1954	8	10	1955	4	23	1954	9	3	1955	4	23	232	2	1	407
146	1954	TAIWAN STRAIT I         	710	CHN  	340	713	CHI  	341	0	0	0	0	0	1	1	1954	8	10	1955	4	23	1954	9	3	1954	12	2	1954	9	3	1954	12	2	90	1	0	408
146	1955	TAIWAN STRAIT I         	710	CHN  	340	713	CHI  	343	0	0	0	0	0	1	1	1954	8	10	1955	4	23	1955	1	10	1955	3	25	1955	1	10	1955	3	25	74	1	0	409
147	1955	COSTA RICA/NIC. II      	93	NIC  	345	94	COS  	344	0	0	0	0	0	1	1	1955	1	16	1955	1	20	1955	1	8	1955	1	20	1955	1	16	1955	1	20	4	1	0	410
